no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,0,1,8400000.0,25200000.0,2,664.9990304091165,8100000.0,9300000.0,27700000.0,10500000.0,0
0,0,0,5019496.21667696,15241951.683173383,18,702.0,300000.0,400000.0,14272575.176340891,4560141.462005419,0
2,1,1,4983752.941298219,15111228.494757328,4,456.0,10200000.0,4879806.414421702,15092974.872394659,4821693.502848413,0
3,0,1,1900000.0,5900000.0,8,651.0,700000.0,2100000.0,6200000.0,1500000.0,0
3,1,0,4200000.0,14500000.0,20,840.0,4500000.0,5900000.0,8900000.0,4600000.0,0
4,0,1,2200000.0,7900000.0,18,848.0,5100000.0,1700000.0,8500000.0,1600000.0,0
5,0,1,7100000.0,19700000.0,4,727.0,7700000.0,12900000.0,23600000.0,5800000.0,0
4,0,0,3500000.0,11600000.0,10,335.0,6300000.0,5200000.0,10300000.0,2300000.0,1
5,1,0,5056631.30563445,15087366.521959407,18,464.56114021012297,900000.0,500000.0,14429244.11362382,4652942.855318383,1
2,0,1,8800000.0,25786107.934093088,2,712.0,10500000.0,12500000.0,29300000.0,5900000.0,0
0,1,0,1800000.0,6600000.0,10,737.0,5000000.0,2000000.0,6000000.0,1500000.0,0
1,0,1,7600000.0,29300000.0,14,690.0,13900000.0,4000000.0,30000000.0,9100000.0,0
1,0,1,1000000.0,3200000.0,4,673.0510388833732,2000000.0,1500000.0,2200000.0,1300000.0,0
2,1,1,8200000.0,27200000.0,10,839.0,9200000.0,6400000.0,25500000.0,6000000.0,0
5,1,1,3600000.0,12400000.0,8,333.0,8800000.0,1000000.0,10700000.0,4000000.0,1
5,0,0,9400000.0,23700000.0,18,862.0,11789133.722231854,3500000.0,22400000.0,5600000.0,0
5,1,0,2600000.0,9100000.0,4,675.6808770881689,6400000.0,1400000.0,5900000.0,3400000.0,0
5,1,0,5017691.419673008,30700000.0,10,823.0,16300000.0,3700000.0,30300000.0,7097294.1156169735,0
0,0,1,3500000.0,11700000.0,14,649.0,2700000.0,700000.0,11400000.0,4800000.0,0
5,1,1,5006043.945796078,15184657.548459094,10,726.0,9400000.0,4844334.650689941,31200000.0,5878245.897582176,0
4,0,0,800000.0,3100000.0,18,712.0,400000.0,700000.0,1900000.0,1100000.0,0
0,1,0,4976757.143775675,15284714.246331014,20,701.0,12100000.0,5226131.1085144,24100000.0,10500000.0,0
3,0,0,6200000.0,21300000.0,12,655.0,6500000.0,11600000.0,19200000.0,5000000.0,0
1,1,1,4400000.0,16600000.0,18,385.0,800000.0,5300000.0,13400000.0,5100000.0,1
2,0,0,1800000.0,3800000.0,4,777.0,5100000.0,2700000.0,4600000.0,1400000.0,0
3,0,0,1700000.0,5300000.0,14,696.0,300000.0,700000.0,4500000.0,800000.0,0
3,0,0,3900000.0,14100000.0,16,496.0,2500000.0,2200000.0,13700000.0,2900000.0,1
2,0,1,2200000.0,7900000.0,6,659.0,3400000.0,1800000.0,8600000.0,2400000.0,0
3,1,1,6300000.0,17700000.0,2,542.0,16800000.0,900000.0,16400000.0,5300000.0,1
2,1,0,2200000.0,8700000.0,18,729.0,3900000.0,3300000.0,7600000.0,1300000.0,0
1,0,0,8100000.0,28400000.0,6,744.0,20300000.0,10500000.0,21800000.0,7700000.0,0
4,1,0,6800000.0,17000000.0,2,749.0,18000000.0,3800000.0,27100000.0,9400000.0,0
0,0,0,4700000.0,14800000.0,20,755.0,12300000.0,5000000.0,15400000.0,3700000.0,0
3,0,1,2200000.0,5300000.0,2,506.0,1600000.0,1700000.0,5800000.0,2800000.0,1
3,0,1,3500000.0,13000000.0,6,391.0,6100000.0,3500000.0,13300000.0,4300000.0,1
1,1,1,3500000.0,11600000.0,10,687.69417923638,3100000.0,2700000.0,9000000.0,4500000.0,0
5,1,0,5057766.086154721,15042401.696623586,12,527.0,7103164.2825912135,600000.0,14686537.61491159,4767323.992404732,1
5,1,0,5056253.045461027,15102354.797071347,20,470.0,9500000.0,4924963.5863222815,15269780.436681941,5005785.5115492325,1
1,0,0,8400000.0,25000000.0,12,694.0,5300000.0,7173763.81106592,23000000.0,7700000.0,0
1,0,0,5000000.0,18800000.0,14,441.26626403613903,13100000.0,5700000.0,12800000.0,4300000.0,1
4,1,1,5500000.0,13400000.0,10,697.9573672845726,300000.0,800000.0,19900000.0,2800000.0,0
5,0,1,3000000.0,11900000.0,14,459.0,6000000.0,4800000.0,11700000.0,4200000.0,1
3,1,1,9400000.0,21400000.0,10,452.95886055615125,5100000.0,7189621.308668967,29600000.0,8348802.321478399,1
4,0,0,7600000.0,29000000.0,8,739.0,11025195.862475988,8100000.0,22100000.0,8800000.0,0
0,1,1,5500000.0,16300000.0,10,724.0,11900000.0,1500000.0,11900000.0,6200000.0,0
1,0,0,3100000.0,7400000.0,18,487.0,8400000.0,1200000.0,9200000.0,4500000.0,1
3,0,0,7700000.0,27700000.0,4,439.0,13900000.0,7500000.0,27100000.0,6200000.0,0
2,0,0,5038139.488076434,25400000.0,2,655.0,19900000.0,4600000.0,21300000.0,7900000.0,0
3,1,0,3200000.0,9200000.0,14,443.0,3300000.0,1100000.0,7200000.0,4500000.0,1
2,0,0,700000.0,2600000.0,20,489.0,1894420.5975413139,200000.0,2400000.0,900000.0,1
4,1,1,3100000.0,8600000.0,14,427.0,3100000.0,3800000.0,9900000.0,3700000.0,1
0,0,1,4500000.0,10500000.0,20,417.0,9800000.0,2000000.0,9600000.0,5800000.0,1
5,1,1,8900000.0,24800000.0,18,842.0,16200000.0,5000000.0,20000000.0,8100000.0,0
3,1,0,5900000.0,23200000.0,2,657.4537341167602,15500000.0,10000000.0,21100000.0,6300000.0,0
2,1,0,1500000.0,4500000.0,18,428.0,4500000.0,1200000.0,5600000.0,1100000.0,1
4,1,1,6300000.0,15200000.0,16,415.0,15500000.0,1800000.0,20700000.0,7900000.0,1
3,1,1,6500000.0,18200000.0,20,405.0,10400000.0,2800000.0,21300000.0,6700000.0,1
4,0,0,8000000.0,23656516.347409405,18,683.0,10300000.0,7900000.0,30100000.0,9600000.0,0
1,0,1,3300000.0,10600000.0,14,742.0,300000.0,600000.0,8400000.0,4500000.0,0
4,1,0,3900000.0,10000000.0,10,530.0,10900000.0,200000.0,12300000.0,1900000.0,1
3,0,0,1600000.0,3500000.0,10,844.0,4500000.0,2200000.0,5200000.0,1600000.0,0
2,1,1,3900000.0,13900000.0,18,715.0,5000000.0,5600000.0,9900000.0,2100000.0,0
3,0,1,8000000.0,26300000.0,12,476.0,11265529.194197495,6600000.0,16400000.0,9000000.0,1
2,0,0,2200000.0,4800000.0,6,721.0,1800000.0,2206811.5764905997,6900000.0,2200000.0,0
4,1,0,7600000.0,30300000.0,12,339.0,20400000.0,8000000.0,22200000.0,5800000.0,1
5,1,1,2700000.0,6800000.0,6,461.0,4500000.0,2000000.0,8200000.0,1700000.0,1
2,0,1,6300000.0,23200000.0,12,556.0,7000000.0,8300000.0,24200000.0,5300000.0,0
3,1,0,7700000.0,18700000.0,8,483.0,15100000.0,5600000.0,24600000.0,10200000.0,1
2,0,0,4500000.0,17200000.0,18,406.0,4100000.0,6300000.0,13800000.0,3300000.0,1
2,0,1,9400000.0,24800000.0,14,513.0,12174094.415410243,7860234.846934563,27111696.83930208,7500000.0,1
0,1,0,4600000.0,12600000.0,16,574.0,3400000.0,6200000.0,15100000.0,3600000.0,0
0,0,1,5200000.0,15700000.0,6,692.0,3800000.0,7000000.0,12800000.0,5500000.0,0
5,0,1,8000000.0,29800000.0,18,867.0,17700000.0,7988511.507749384,22800000.0,9200000.0,0
1,1,1,4976322.6064655995,15086752.143523404,2,667.1781614924992,19600000.0,2900000.0,20200000.0,6500000.0,0
4,0,1,8500000.0,18600000.0,10,597.0,16600000.0,3200000.0,21000000.0,7249542.039314862,0
2,0,1,4900000.0,12000000.0,20,513.0,14200000.0,8100000.0,18300000.0,4800000.0,1
3,0,1,7000000.0,24200000.0,2,354.0,18200000.0,7000000.0,15900000.0,7900000.0,0
2,1,0,4992752.593961185,25900000.0,18,647.0,11800000.0,9900000.0,18007735.028892588,6090329.385233338,0
1,0,0,5029574.372723543,23700000.0,6,659.117942600853,11500000.0,5767423.49557865,17297760.389604338,10400000.0,0
1,0,0,6200000.0,14300000.0,20,819.0,7500000.0,11700000.0,16700000.0,4300000.0,0
4,1,1,4100000.0,9600000.0,10,521.0,11900000.0,7100000.0,14100000.0,4900000.0,1
0,0,1,6100000.0,19900000.0,20,761.0,4500000.0,3700000.0,12700000.0,7100000.0,0
0,0,0,700000.0,1900000.0,18,572.0,1400000.0,1000000.0,2000000.0,793909.652935586,0
3,0,0,6400000.0,24100000.0,12,571.0,19000000.0,11500000.0,13200000.0,7500000.0,0
4,0,1,3800000.0,7800000.0,20,726.2016330842926,4600000.0,7000000.0,14300000.0,3300000.0,0
1,1,0,4900000.0,14800000.0,12,698.7734173798485,8600000.0,8200000.0,18300000.0,5200000.0,0
2,0,0,2100000.0,6600000.0,20,580.0,3800000.0,4100000.0,6200000.0,2100000.0,0
2,0,0,6200000.0,23400000.0,8,605.0,10000000.0,10800000.0,21800000.0,9200000.0,0
4,1,0,1600000.0,5100000.0,8,705.0,2400000.0,800000.0,5100000.0,1900000.0,0
1,1,1,1300000.0,5000000.0,20,423.0,900000.0,800000.0,3900000.0,1600000.0,1
5,1,1,7300000.0,22500000.0,2,846.0,9800000.0,4700000.0,20300000.0,5700000.0,0
2,1,0,2100000.0,5000000.0,4,542.0,700000.0,600000.0,6600000.0,3100000.0,1
5,1,0,600000.0,2400000.0,18,631.0,600000.0,300000.0,2100000.0,900000.0,0
4,0,0,7000000.0,24500000.0,18,452.78476903647174,4300000.0,1700000.0,16300000.0,3600000.0,1
1,1,1,3000000.0,6800000.0,10,541.0,5800000.0,5700000.0,10700000.0,2900000.0,1
1,0,0,900000.0,2900000.0,20,782.0,1817391.9791558662,1500000.0,3500000.0,800000.0,0
2,0,0,5038139.488076434,15141021.634521823,2,669.8831508729154,12600000.0,6500000.0,15516215.279827777,5800000.0,0
0,0,0,1500000.0,3600000.0,14,747.0,2408781.3720360063,1400000.0,3000000.0,1200000.0,0
0,0,1,5000000.0,18900000.0,6,641.0,4300000.0,8500000.0,19600000.0,6700000.0,0
3,0,1,5033922.349032123,15092942.282833617,4,640.0,400000.0,700000.0,14445144.916892419,4610367.8025761815,0
4,1,0,7600000.0,28100000.0,12,432.89315347034574,12500000.0,8500000.0,19900000.0,11100000.0,1
4,0,0,5500000.0,21200000.0,20,359.0,4200000.0,5300000.0,18600000.0,6400000.0,1
0,1,1,6600000.0,23300000.0,12,338.0,2400000.0,800000.0,18900000.0,9300000.0,1
0,0,0,1400000.0,3200000.0,14,384.0,3100000.0,800000.0,3400000.0,2000000.0,1
5,1,1,8800000.0,26600000.0,16,545.0,19100000.0,8249442.604532627,30400000.0,7600000.0,1
5,1,0,6200000.0,24200000.0,18,610.0,10200000.0,7800000.0,19600000.0,8300000.0,0
2,0,1,8300000.0,27900000.0,18,840.0,12600000.0,3500000.0,19100000.0,9200000.0,0
3,1,0,2400000.0,8100000.0,6,630.0,5100000.0,2900000.0,9100000.0,2300000.0,0
1,0,0,9100000.0,26706404.780081846,4,508.0,12800000.0,11700000.0,31100000.0,7800000.0,0
0,1,1,4968135.751286133,15092252.342513366,4,535.0,800000.0,4209382.652770234,25600000.0,5232061.243237673,0
1,0,0,1200000.0,3400000.0,20,717.0,3100000.0,1500000.0,2500000.0,900000.0,0
2,0,1,7700000.0,19300000.0,8,735.0,1200000.0,1900000.0,23800000.0,10400000.0,0
5,0,1,7800000.0,22000000.0,20,528.0,5800000.0,8800000.0,24700000.0,4900000.0,1
0,0,1,9400000.0,20000000.0,4,350.0,3300000.0,1400000.0,25003044.31231483,4700000.0,1
0,1,0,1700000.0,5700000.0,12,422.0,3400000.0,1100000.0,6500000.0,900000.0,1
5,0,0,4000000.0,13700000.0,6,496.0,6292664.6290189205,1400000.0,15800000.0,3700000.0,1
4,1,0,4200000.0,15500000.0,18,794.0,7300000.0,700000.0,13400000.0,2200000.0,0
2,0,0,2400000.0,7700000.0,6,719.0,6000000.0,1700000.0,6700000.0,1600000.0,0
3,1,1,2700000.0,6100000.0,14,630.0,3900000.0,2800000.0,10600000.0,2300000.0,0
3,1,1,600000.0,1800000.0,4,843.0,1400000.0,300000.0,2077140.0727211193,802771.9574957214,0
2,0,0,4600000.0,15600000.0,2,764.0,7700000.0,1500000.0,16000000.0,5800000.0,0
3,0,0,7200000.0,17700000.0,4,662.0,13100000.0,11500000.0,16300000.0,5300000.0,0
0,1,0,4700000.0,15500000.0,16,454.3168815752306,12800000.0,200000.0,17500000.0,2700000.0,1
4,1,0,4300000.0,10100000.0,2,606.0,9900000.0,1800000.0,8900000.0,5500000.0,0
5,0,0,4700000.0,10200000.0,16,719.3891892122834,10800000.0,7700000.0,11100000.0,7000000.0,0
4,1,1,8700000.0,30000000.0,4,370.0,17600000.0,8432003.994879585,26851709.820241872,8648733.663334,0
1,0,0,7000000.0,20500000.0,10,414.0,19700000.0,7500000.0,20700000.0,5100000.0,1
2,1,0,600000.0,2748010.6455398025,10,800.0,1200000.0,200000.0,2300000.0,900000.0,0
1,1,0,6800000.0,16900000.0,12,779.0,13800000.0,10200000.0,23400000.0,4400000.0,0
1,1,0,6400000.0,14100000.0,20,553.0,11700000.0,4500000.0,20000000.0,3600000.0,0
4,1,0,7600000.0,29900000.0,18,445.0,4800000.0,13900000.0,18400000.0,5700000.0,1
3,1,0,9000000.0,21400000.0,8,496.0,16400000.0,7300000.0,25400796.330024756,8061760.30660145,1
0,0,1,2400000.0,5900000.0,10,650.0,5100000.0,3700000.0,5300000.0,2300000.0,0
3,1,0,6800000.0,17900000.0,6,783.0,20000000.0,9800000.0,23600000.0,5500000.0,0
5,0,1,3500000.0,13500000.0,10,535.0,3100000.0,5700000.0,12500000.0,3100000.0,1
4,0,1,8900000.0,25844618.96124456,20,415.0,13500000.0,3100000.0,25854477.86514082,8316580.065824504,1
0,1,0,6000000.0,15300000.0,8,709.0,8900000.0,1700000.0,16400000.0,3500000.0,0
3,1,0,700000.0,2500000.0,14,819.0,1600000.0,1000000.0,2100000.0,900000.0,0
0,1,1,6800000.0,17300000.0,18,841.0,10500000.0,8600000.0,16000000.0,8700000.0,0
4,1,1,5300000.0,10700000.0,12,700.0,15800000.0,1900000.0,20500000.0,2900000.0,0
1,0,1,1400000.0,4200000.0,4,673.3539708667478,2800000.0,1200000.0,5100000.0,1300000.0,0
2,0,1,1400000.0,4600000.0,4,804.0,1900000.0,2200000.0,5200000.0,700000.0,0
4,1,0,9200000.0,21700000.0,6,653.0,11248354.547869336,4600000.0,29400000.0,8600000.0,0
1,0,1,7900000.0,29200000.0,2,663.0,19600000.0,12100000.0,28600000.0,10100000.0,0
0,1,0,4500000.0,17500000.0,10,495.0,10300000.0,3500000.0,9700000.0,6200000.0,1
1,1,0,3800000.0,9800000.0,8,335.0,5290637.910414407,5100000.0,14200000.0,1800000.0,1
5,0,1,1500000.0,4900000.0,6,618.0,3400000.0,1000000.0,3200000.0,900000.0,0
3,1,0,1200000.0,2400000.0,12,480.0,3000000.0,1539212.0069716799,3100000.0,1700000.0,1
4,1,0,1700000.0,4900000.0,18,843.0,4800000.0,2200000.0,6200000.0,1800000.0,0
4,0,0,5200000.0,14100000.0,16,483.0,11800000.0,800000.0,19200000.0,2700000.0,1
1,1,0,1600000.0,5100000.0,12,548.0,2200000.0,2700000.0,3600000.0,800000.0,1
4,0,1,6600000.0,16000000.0,16,379.0,6500000.0,12600000.0,24700000.0,4500000.0,1
5,1,1,9400000.0,26600000.0,20,771.0,10200000.0,12600000.0,27561001.888332173,8956613.15447469,0
4,0,1,5082562.130866726,14857642.253974084,2,353.0,600000.0,4027845.2494798386,15116528.276372971,4809608.29558932,1
5,1,0,4600000.0,11500000.0,16,668.0,6500000.0,3100000.0,10200000.0,5500000.0,0
3,1,1,6100000.0,21300000.0,2,387.0,7100000.0,3100000.0,16300000.0,4100000.0,0
0,1,1,1500000.0,4100000.0,12,789.0,3600000.0,1600000.0,5800000.0,1300000.0,0
0,0,1,5010874.8241874175,15049489.779355733,2,855.0,6939384.411824883,500000.0,14584469.918522159,4716122.26557972,0
0,1,0,8700000.0,25811403.701335363,14,751.0,7100000.0,13700000.0,22800000.0,7000000.0,0
3,1,0,7000000.0,21600000.0,12,739.0,1600000.0,7600000.0,24500000.0,8400000.0,0
4,0,0,4700000.0,13100000.0,14,492.0,1000000.0,4500000.0,14100000.0,6400000.0,1
4,1,1,7600000.0,23800000.0,16,703.1930459001069,3700000.0,4500000.0,15400000.0,6400000.0,0
1,1,1,9200000.0,24500000.0,4,545.0,11747279.791546911,7838439.5136641115,20600000.0,8096557.586564792,1
5,1,0,9400000.0,27784303.91901262,20,720.8859517310125,13900000.0,8572903.308588888,19300000.0,8900000.0,0
0,0,0,4800000.0,15100000.0,6,848.0,1300000.0,300000.0,18800000.0,3500000.0,0
3,1,1,600000.0,2400000.0,12,696.4056683754925,600000.0,800000.0,2250800.8427490764,600000.0,0
3,0,1,4900000.0,14300000.0,14,439.0,10300000.0,5600000.0,17400000.0,5100000.0,1
3,0,1,3300000.0,8500000.0,12,586.0,7500000.0,5100000.0,7800000.0,3900000.0,0
3,0,1,9100000.0,18800000.0,20,483.5221813509734,14500000.0,10200000.0,20500000.0,4800000.0,1
5,0,0,6100000.0,23500000.0,16,443.6499889201644,300000.0,700000.0,22800000.0,4800000.0,1
3,0,1,8400000.0,19600000.0,2,741.0,10544931.035241093,200000.0,18700000.0,8300000.0,0
4,0,0,7900000.0,23292179.93413642,8,698.0,16500000.0,11400000.0,28700000.0,5100000.0,0
2,1,1,6100000.0,22300000.0,10,733.0,12100000.0,9700000.0,17200000.0,5600000.0,0
3,1,1,2000000.0,4200000.0,16,571.0,1700000.0,3900000.0,5800000.0,1300000.0,0
3,0,1,5071349.194299872,29900000.0,20,490.0,10500000.0,9100000.0,27100000.0,7400000.0,1
2,1,0,5033583.780789745,25400000.0,16,451.0,19000000.0,2900000.0,17723728.55005747,5965701.479863166,1
4,0,1,1900000.0,6800000.0,6,559.0,3600000.0,2200000.0,6200000.0,1200000.0,0
4,0,1,6900000.0,21400000.0,10,577.0,12500000.0,2200000.0,14900000.0,6300000.0,0
2,1,1,1500000.0,5000000.0,4,613.0,4400000.0,1300000.0,5200000.0,2100000.0,0
4,1,0,1900000.0,3800000.0,20,785.0,1000000.0,600000.0,6100000.0,1500000.0,0
0,0,1,2300000.0,6000000.0,8,690.0,5500000.0,2900000.0,6000000.0,2000000.0,0
2,1,0,7800000.0,17100000.0,14,351.0,19000000.0,7200000.0,19300000.0,7100000.0,1
4,1,0,5050335.751322101,15017925.345389664,10,447.0,7092015.7839620635,300000.0,14653047.558999887,4706453.946742749,1
0,0,1,9400000.0,19200000.0,20,708.0,21200000.0,8209910.763891557,23400000.0,8114706.450789324,0
2,0,0,9100000.0,21700000.0,12,549.0,11422716.4780882,11000000.0,26016717.725655463,8277402.299532362,1
1,0,1,9000000.0,18800000.0,8,797.0,4100000.0,9400000.0,22900000.0,7500000.0,0
4,1,0,7100000.0,14300000.0,14,537.0,13700000.0,10400000.0,18200000.0,6100000.0,1
3,0,0,800000.0,2500000.0,12,828.0,1700000.0,1284194.9253421202,2825622.911909622,700000.0,0
0,0,1,4500000.0,9600000.0,14,471.0,3200000.0,7700000.0,11000000.0,3600000.0,1
5,0,0,8500000.0,25400000.0,4,336.0,8500000.0,1200000.0,30600000.0,9000000.0,1
3,1,1,2500000.0,9800000.0,16,424.0,4700000.0,3200000.0,5800000.0,1300000.0,1
2,0,0,1500000.0,3300000.0,18,440.0,800000.0,2300000.0,3000000.0,1800000.0,1
0,1,0,6200000.0,17300000.0,8,583.0,3700000.0,3900000.0,13600000.0,3300000.0,0
1,1,1,1300000.0,2900000.0,6,480.0,2900000.0,300000.0,2900000.0,1400000.0,1
5,1,0,6600000.0,25800000.0,10,670.0,4600000.0,7200000.0,20600000.0,8500000.0,0
0,0,1,5300000.0,13700000.0,6,430.1160363623584,8800000.0,7600000.0,11200000.0,2800000.0,1
5,1,0,1400000.0,3000000.0,6,754.0,3500000.0,2700000.0,5300000.0,1400000.0,0
2,1,1,2900000.0,7800000.0,18,588.0,400000.0,2508586.964214747,11600000.0,4200000.0,0
3,1,0,6500000.0,16500000.0,4,551.0,5300000.0,800000.0,18500000.0,7600000.0,0
3,0,0,8300000.0,18900000.0,4,437.0605244749355,20200000.0,9700000.0,21300000.0,8200000.0,1
2,1,1,8900000.0,25953837.646574453,12,382.0,11758990.634781778,11300000.0,20500000.0,5400000.0,1
3,0,0,5300000.0,15000000.0,6,717.0,7000000.0,4100000.0,17100000.0,5300000.0,0
0,0,0,2800000.0,7300000.0,6,676.0,3500000.0,2200000.0,5700000.0,3200000.0,0
1,1,0,8000000.0,27800000.0,6,667.0,6000000.0,12600000.0,22500000.0,9900000.0,0
3,1,0,3900000.0,10500000.0,20,821.0,1600000.0,6300000.0,11000000.0,3900000.0,0
0,0,0,6200000.0,20100000.0,20,345.0,9300000.0,5900000.0,17400000.0,4100000.0,1
3,1,1,5900000.0,19200000.0,10,442.0,9500000.0,500000.0,18300000.0,4700000.0,1
1,0,1,6000000.0,23300000.0,12,672.0,2000000.0,11300000.0,19600000.0,6400000.0,0
3,1,1,9100000.0,29300000.0,2,508.0,19000000.0,5100000.0,27179063.242480054,8722323.973481271,0
5,0,1,3400000.0,12300000.0,10,615.0,7000000.0,1600000.0,11400000.0,3500000.0,0
1,0,1,1800000.0,4400000.0,8,689.0,3200000.0,2500000.0,3800000.0,1600000.0,0
1,0,0,5067757.738338139,15021639.929425789,18,747.0,7027289.15449177,4727673.364691764,15245115.769418472,5019009.977779865,1
1,0,1,9000000.0,22800000.0,10,412.0,11594891.663204517,7466012.474383738,25796712.73759864,4700000.0,1
1,0,0,6400000.0,16900000.0,2,703.0,6300000.0,7300000.0,15900000.0,7400000.0,0
5,1,0,5800000.0,22200000.0,16,698.4863521150288,1200000.0,4800000.0,19500000.0,8500000.0,0
5,0,1,2600000.0,8600000.0,18,651.0,1000000.0,2356141.95897192,7800000.0,2600000.0,0
4,1,0,6600000.0,17300000.0,14,793.0,16700000.0,1400000.0,17500000.0,3900000.0,0
2,1,0,6100000.0,21800000.0,4,407.0,9800000.0,6123451.9416722,20200000.0,5800000.0,0
2,1,0,4100000.0,11100000.0,8,390.0,800000.0,3100000.0,10100000.0,3400000.0,1
3,1,1,5030501.422265705,14950869.841457495,12,469.0,600000.0,400000.0,14418514.325220294,4628750.932624279,1
4,0,0,4700000.0,10400000.0,6,373.0,6800000.0,8600000.0,14300000.0,5400000.0,1
4,0,1,1500000.0,5800000.0,2,665.1862638250562,2400000.0,1600000.0,3300000.0,1400000.0,0
5,1,0,2700000.0,8300000.0,8,833.0,4600000.0,1300000.0,6800000.0,3300000.0,0
2,0,0,6900000.0,20900000.0,2,668.5129550890217,18700000.0,10700000.0,26900000.0,9200000.0,0
0,0,0,7600000.0,28700000.0,6,397.0,11000000.0,13200000.0,24600000.0,3800000.0,1
1,0,0,4100000.0,10000000.0,6,687.0541689254622,4900000.0,300000.0,12600000.0,3600000.0,0
3,1,0,4100000.0,12200000.0,2,457.0,700000.0,500000.0,14100000.0,4900000.0,1
4,1,0,1600000.0,3200000.0,16,657.0,2432430.109051142,1853385.162815602,5700000.0,1200000.0,0
2,1,1,4984131.201471643,15096240.219645387,2,480.0,6953498.874138567,700000.0,14492801.507685134,4585622.737764993,0
5,0,1,4400000.0,17300000.0,20,840.0,3600000.0,5100000.0,12900000.0,2300000.0,0
2,1,1,3800000.0,8000000.0,12,866.0,6000000.0,600000.0,8400000.0,1900000.0,0
0,1,0,4300000.0,17000000.0,8,619.0,4100000.0,6600000.0,17100000.0,3900000.0,0
1,0,1,9000000.0,26366844.692447893,2,748.0,7900000.0,9800000.0,25700000.0,8436055.640781716,0
3,1,1,4990048.495610569,25500000.0,12,669.2049573075861,8233808.2329319585,5490442.197292609,21600000.0,8900000.0,0
2,0,1,6900000.0,13900000.0,8,829.0,14300000.0,8100000.0,22400000.0,4600000.0,0
3,1,0,4300000.0,11100000.0,6,435.58123802496493,4800000.0,3800000.0,10100000.0,3300000.0,1
3,1,0,6600000.0,21400000.0,10,467.0,15200000.0,6000000.0,20300000.0,5200000.0,1
1,0,1,5200000.0,14300000.0,18,650.0,5400000.0,2300000.0,17600000.0,3600000.0,0
3,0,1,5033544.088858699,15107930.557945557,6,711.0,7136884.570659353,300000.0,14659454.99304593,4743717.088793168,0
4,1,0,1300000.0,4100000.0,18,717.6300326526396,2800000.0,500000.0,3800000.0,600000.0,0
5,1,0,5059279.126848415,28400000.0,4,494.0,5300000.0,12000000.0,24400000.0,10000000.0,1
2,0,1,5400000.0,10900000.0,14,741.0,1300000.0,6000000.0,20400000.0,5600000.0,0
4,1,0,1200000.0,3300000.0,12,702.3281178636998,400000.0,1523301.176775903,3800000.0,1000000.0,0
0,0,1,7000000.0,26400000.0,14,610.0,14300000.0,6967068.870880485,13900000.0,5300000.0,0
5,0,0,7600000.0,26000000.0,6,778.0,12900000.0,2400000.0,25500000.0,10900000.0,0
5,0,1,700000.0,1800000.0,14,571.0,1885257.3624861445,400000.0,1900000.0,874905.408933464,0
3,0,1,7500000.0,25100000.0,18,554.0,12500000.0,7900000.0,28500000.0,4700000.0,0
0,1,1,2300000.0,6200000.0,8,712.0,6800000.0,1700000.0,8800000.0,1500000.0,0
5,1,1,5600000.0,11500000.0,4,695.0,9500000.0,7100000.0,11700000.0,7800000.0,0
0,1,1,5400000.0,10900000.0,20,366.0,3700000.0,500000.0,21000000.0,4800000.0,1
1,1,1,1800000.0,5500000.0,10,426.0,5000000.0,1500000.0,5900000.0,1600000.0,1
0,1,0,2900000.0,6900000.0,10,446.66493653531586,5100000.0,500000.0,7700000.0,1500000.0,1
3,1,1,1400000.0,4600000.0,8,543.0,1500000.0,1200000.0,2700000.0,2000000.0,1
2,0,0,2800000.0,11000000.0,16,525.0,8200000.0,1800000.0,5800000.0,2400000.0,1
0,1,1,3300000.0,13100000.0,12,812.0,4800000.0,4900000.0,7500000.0,4300000.0,0
0,1,0,7000000.0,25300000.0,14,697.0,15100000.0,10400000.0,14300000.0,6700000.0,0
1,1,0,3900000.0,15100000.0,12,527.0,10600000.0,5100000.0,11100000.0,3800000.0,1
1,1,0,5700000.0,17200000.0,4,512.0,4300000.0,7000000.0,21400000.0,3000000.0,0
0,0,0,4100000.0,9200000.0,4,671.0,3400000.0,6300000.0,10400000.0,4900000.0,0
1,0,1,2200000.0,8700000.0,20,539.0,1000000.0,4000000.0,8200000.0,2600000.0,1
5,1,0,2200000.0,7200000.0,10,532.0,2700000.0,300000.0,7500000.0,1600000.0,1
